Country Name|Country Code|Indicator Name|Indicator Code|1960|1961|1962|1963|1964|1965|1966|1967|1968|1969|1970|1971|1972|1973|1974|1975|1976|1977|1978|1979|1980|1981|1982|1983|1984|1985|1986|1987|1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020|2021|
Malaysia|MYS|Energy use (kg of oil equivalent per capita)|EG.USE.PCAP.KG.OE||||||||||||573.6118744|567.194603|548.6591656|605.2784131|621.2757727|658.0485053|646.8568754|810.2514754|924.8315205|899.971602|934.1575575|922.9141035|1047.585501|1051.353989|1029.125832|1121.922084|1101.29474|1120.809343|1194.491139|1246.415408|1495.090819|1603.110493|1685.894865|1631.120549|1716.739349|1848.960109|2095.18387|1940.382729|1916.550682|2130.698034|2161.150356|2178.370418|2277.573302|2391.942296|2535.507347|2493.077308|2671.256148|2734.660698|2547.473059|2555.277644|2621.860721|2625.067144|2913.802766|2930.848322||||||||
Malaysia|MYS|Fossil fuel energy consumption (% of total)|EG.USE.COMM.FO.ZS||||||||||||75.2330387|74.7497315|74.27176804|76.92359827|77.62223036|79.34049905|79.56475889|83.7019308|85.81948123|85.50880584|86.04535007|86.07015894|87.77386889|87.02189064|86.78251051|87.9342351|87.53229566|87.62776347|88.83480461|89.91071804|91.68185756|92.45778839|92.85170483|92.37407241|93.04961026|93.94502111|95.04526803|94.59444279|94.13802834|94.97309691|95.17806383|95.62841973|95.99111004|96.21646697|96.82708398|96.69407555|96.94482833|96.76022577|96.66434839|96.89621303|96.81165029|96.74023319|96.75188109|96.6281989||||||||
Malaysia|MYS|GDP per unit of energy use (PPP $ per kg of oil equivalent)|EG.GDP.PUSE.KO.PP|||||||||||||||||||||||||||||||5.624343295|5.162651411|5.214671371|5.425169204|6.082690119|6.304064406|6.381642412|5.986229055|5.899644743|6.268539236|6.119372422|6.04366117|6.258134481|6.301186862|6.424671458|6.434337158|6.965087815|6.943934275|7.097286529|7.403603602|7.884451098|8.127134904|8.581495183|7.879463231|8.19313129||||||||
Malaysia|MYS|Renewable electricity output (% of total electricity output)|EG.ELC.RNEW.ZS|||||||||||||||||||||||||||||||17.33142162|16.60138596|14.87431359|14.02746193|16.68542199|13.68615547|10.08829936|6.691083738|7.996903362|11.53557249|10.05847953|9.929097969|7.144877372|6.443308823|7.086432356|6.28016402|7.172436825|6.656343574|7.628756352|7.005853297|5.992659433|6.714368594|7.383484272|8.57764478|9.707802996|9.957168455|||||||
Malaysia|MYS|Electric power transmission and distribution losses (% of output)|EG.ELC.LOSS.ZS||||||||||||8.722002635|8.810572687|8.925204274|10.47475509|9.657912923|10.14515133|9.707446809|11.06805522|10.45117698|10.34928849|10.54387103|11.10168053|11.04405079|10.3812018|12.41970021|12.07612671|12.22088284|11.92641587|11.29444574|9.084984359|11.59234709|7.940243528|14.04185498|8.913043478|9.612423563|10.54146569|7.934972272|8.000197658|8.000551868|7.999422424|8.0003939|8.000107746|8.000611707|8.000340285|8.000193534|7.999554714|7.999712868|7.999918201|5.674853237|6.168961262|9.352929801|6.221117569|3.84971232|5.792403827||||||||
Malaysia|MYS|Access to electricity (% of population)|EG.ELC.ACCS.ZS|||||||||||||||||||||||||||||||||||||||||99.10397339|99.12567139|99.13978577|99.14865875|99.15465546|99.16011047|99.16743469|99.17928314|99.19836426|99.30000305|99.37405396|99.46546936|99.80000305|99.60444641|99.65093994|99.77881622|99.90000153|99.95248413|99.99224091|100|100||
Malaysia|MYS|Access to clean fuels and technologies for cooking (% of population)|EG.CFT.ACCS.ZS|||||||||||||||||||||||||||||||||||||||||98|98|98.1|98.2|98.1|98.1|98.1|98|98|97.7|97.7|97.6|97.4|97.2|97.1|96.8|96.6|96.5|96.1|95.8|95.5||
Malaysia|MYS|Multilateral debt service (TDS, current US$)|DT.TDS.MLAT.CD|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Malaysia|MYS|Debt service (PPG and IMF only, % of exports of goods, services and primary income)|DT.TDS.DPPF.XP.ZS|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Malaysia|MYS|Debt service on external debt, total (TDS, current US$)|DT.TDS.DECT.CD|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Malaysia|MYS|Net official development assistance received (constant 2020 US$)|DT.ODA.ODAT.KD|136479995.7|184330001.8|176860000.6|98620002.75|143919998.2|179539993.3|228419998.2|169820007.3|202279998.8|234169998.2|188449996.9|278230011|294779998.8|216669998.2|292540008.5|385230011|236369995.1|240240005.5|205039993.3|303989990.2|309910003.7|347209991.5|329619995.1|432070007.3|755690002.4|557059997.6|422890014.6|547659973.1|172910003.7|200470001.2|619250000|361459991.5|233470001.2|169619995.1|99190002.44|113669998.2|-406410003.7|-233949996.9|230770004.3|153419998.2|63740001.68|41180000.31|115680000.3|123489997.9|300760009.8|32470001.22|259760009.8|228199996.9|152470001.2|132210006.7|5090000.153|42369998.93|19260000.23|-110110000.6|16520000.46|-5420000.076|-51819999.69|-31610000.61|-38709999.08|-2869999.886|-5190000.057|7000000|
Malaysia|MYS|Net official aid received (constant 2020 US$)|DT.ODA.OATL.KD|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Malaysia|MYS|Net official flows from UN agencies, WHO (current US$)|DT.NFL.WHOL.CD||||||||||||||||||||||||||||||||||||||||||||||||||||779999.9714|572104.8117|649475.1573|631941.7953|724606.9908|504387.9747|742078.6619|455261.6775|857489.7051|528060.019|933300.0183|
Malaysia|MYS|Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)|FX.OWN.TOTL.OL.ZS||||||||||||||||||||||||||||||||||||||||||||||||||||70.45|||81.95|||85.82||||92.51|
Malaysia|MYS|Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)|FX.OWN.TOTL.40.ZS||||||||||||||||||||||||||||||||||||||||||||||||||||47.81|||75.28|||80.5||||82.98|
Malaysia|MYS|Claims on central government, etc. (% GDP)|FS.AST.CGOV.GD.ZS|-1.79849983|-0.573686019|-1.669658887|-0.583029672|-1.144497374|-1.175690608|1.617998545|2.604998976|4.111819519|3.025494741|2.829486854|3.441142416|6.00140647|5.7549538|22.06754747|26.67427906|22.33398611|23.53308596|22.29477907|17.33521454|19.56423051|23.94841442|28.20875733|27.34526716|28.66033941|30.42739125|39.92052407|44.11346118|43.04947494|40.55837998|3.261141576|1.348761138|5.618720219|5.402975713|1.609732888|0.716581338|-4.714541327|-3.604118934|-8.233543682|-9.30025535|-5.477952082|-2.957282198|-0.846204531|0.481952868|-1.460231574|-2.316269947|-0.475440608|-1.925154775|2.4980984|6.930799883|5.747765604|5.616412208|4.992261448|7.100495093|9.169872522|8.921772728|10.02611258|10.52008248|11.80593607|11.46339487|15.99384381||
Malaysia|MYS|Lending interest rate (%)|FR.INR.LEND||||||||||9.14|9.2|9.19|8.87|9.86|11.23|10.25|10.03|9.47|9.34|9.43|10.13|11.89|12.395|11.775|12.21|12.5525|12.23833333|10.3625|9.3|8.895833333|8.785833333|9.3475|10.16166667|10.03083333|8.764166667|8.73|9.943333333|10.62833333|12.13416667|8.563333333|7.673333333|7.126666667|6.528333333|6.300833333|6.045833333|5.9525|6.485833333|6.409166667|6.08|5.084166667|5|4.915|4.785833333|4.6498|4.587025|4.565375|4.531066667|4.608078086|4.928440385|4.876892949|3.944207692|3.444106404|
Malaysia|MYS|Consumer price index (2010 = 100)|FP.CPI.TOTL|21.30924128|21.27079776|21.29386387|21.95509236|21.86667227|21.84360616|22.0550455|23.06418781|23.02766647|22.93347986|23.35635854|23.733105|24.50005316|27.08730183|31.78125522|33.20750968|34.08209969|35.71402697|37.44975175|38.81834094|41.40943396|45.42614906|48.06945126|49.85005692|51.79284953|51.97229041|52.35532767|52.50716226|53.84951808|55.36441321|56.81374339|59.28987571|62.11635944|64.31315752|66.7088037|69.01064107|71.41811832|73.31963614|77.18383172|79.3021893|80.51927191|81.66005666|83.13636633|84.04228364|85.23675238|87.77260621|90.9405264|92.78421205|97.83239896|98.40306356|100|103.1744709|104.8908515|107.0988169|110.4649225|112.7895351|115.1474754|119.6050658|120.6632228|121.4630895|120.0799867|123.0544909|
Malaysia|MYS|Broad money (current LCU)|FM.LBL.BMNY.CN|1654500000|1766500000|1875000000|2054100000|2149400000|2741200000|2761400000|2825600000|3505200000|4289800000|4838600000|5533000000|6791400000|8973500000|13680500000|15905500000|20029400000|23196000000|27753600000|34297500000|42988400000|51521800000|59944942857|69845700000|81224200000|89196000000|1.00777E+11|1.03E+11|1.11841E+11|1.36258E+11|76660900000|89599100000|1.54032E+11|1.94638E+11|2.17038E+11|2.57245E+11|3.04796E+11|3.53672E+11|3.54484E+11|3.97373E+11|4.373E+11|4.88183E+11|5.10074E+11|5.54079E+11|6.24375E+11|6.79277E+11|7.7187E+11|8.33022E+11|9.20784E+11|9.92052E+11|1.06495E+12|1.22072E+12|1.32871E+12|1.427E+12|1.51696E+12|1.56313E+12|1.60691E+12|1.68155E+12|1.81083E+12|1.85926E+12|1.94971E+12||
Malaysia|MYS|Net domestic credit (current LCU)|FM.AST.DOMS.CN|417500000|625600000|671700000|874200000|950400000|1012600000|1425700000|1659300000|2109200000|2400400000|2852700000|3368800000|4300400000|6280500000|11498500000|13620300000|15816500000|19196000000|23295200000|27303200000|37035000000|47075500000|56928585714|68522400000|82374400000|91881000000|1.01224E+11|1.08403E+11|1.1963E+11|1.43339E+11|86540700000|1.01491E+11|1.72698E+11|1.93725E+11|2.19341E+11|2.81887E+11|3.61375E+11|4.60325E+11|4.59214E+11|4.51464E+11|4.9316E+11|5.16639E+11|5.50452E+11|5.8564E+11|6.04333E+11|6.3955E+11|6.83773E+11|7.28068E+11|8.53477E+11|9.34225E+11|1.01276E+12|1.13427E+12|1.26115E+12|1.40936E+12|1.55517E+12|1.67554E+12|1.78662E+12|1.89862E+12|2.07641E+12|2.17152E+12|2.29763E+12||
Malaysia|MYS|Total reserves in months of imports|FI.RES.TOTL.MO|||||||||||||||4.257651267|4.174490777|6.010609825|5.78217868|5.349576292|5.231471444|4.573361571|3.6918511|3.245507669|2.845493661|2.574869779|3.705807789|5.096751803|5.565295861|3.944082568|3.659087727|3.604414115|3.211268415|4.435743333|5.837487844|4.313414048|3.165888365|3.412102565|2.571889811|4.315645955|4.437743927|3.31032261|3.779103726|4.035129815|5.007262129|6.164837669|5.943001358|6.204070775|6.704203768|5.589263215|7.244614621|6.341152099|6.915595439|6.96382782|6.667252439|5.67002202|5.507770411|5.642709978|5.507607411|4.910236916|5.265751259|6.268809974|5.317993682|
Malaysia|MYS|Domestic credit to private sector by banks (% of GDP)|FD.AST.PRVT.GD.ZS|8.080463689|10.61490897|11.19634405|11.95991671|11.18846952|12.36464088|13.19754754|14.39254251|16.57675331|18.37225887|21.28666836|22.5627171|24.24050633|27.78935|28.23650363|34.31578005|33.98255296|35.82374768|39.19284168|41.47746855|49.90939446|57.76144273|62.73292818|69.92689228|74.89013199|88.17464825|101.4660446|89.57661713|86.46248782|95.65288455|69.41266869|73.76054587|108.2573234|105.7071094|108.9096546|124.1596508|138.3745917|154.8921183|152.8500581|141.6665133|126.7293384|127.2322058|121.3519168|118.5915104|111.6287825|106.2929386|103.4891669|101.4203352|96.60456848|111.447313|107.0374424|108.3549919|114.0542857|119.7929177|120.5286835|123.0652001|121.935399|117.1272873|120.2461528|120.6783579|133.832066||
Malaysia|MYS|Bank capital to assets ratio (%)|FB.BNK.CAPA.ZS||||||||||||||||||||||||||||||||||||||||||||||7.291527727|6.967599948|7.046061267|8.027643991|9.199107863|8.947810394|8.353869417|8.601342294|8.651532092|8.870477624|9.236164343|9.163373495|9.113774943|8.499774961|8.711098806|9.018147524|8.826507781|
Malaysia|MYS|Marine protected areas (% of territorial waters)|ER.MRN.PTMR.ZS|||||||||||||||||||||||||||||||||||||||||||||||||||||||||1.407442088|1.544620687|1.544620687|1.544437|3.305017|5.556128502|
Malaysia|MYS|Annual freshwater withdrawals, total (% of internal resources)|ER.H2O.FWTL.ZS|||||||||||||||||||||||||||||||1.743568966|1.617252874|1.490936782|1.36462069|1.238304598|1.292931034|0.945517241|0.952250454|0.958983666|0.965716878|0.972450091|0.979183303|0.985916515|0.992649728|0.99938294|1.006124319|1.012849365|1.019582577|1.026315789|1.033049002|1.039782214|1.046515427|1.053248639|1.059981851|1.066715064|1.073448276|1.129655172|1.15637931|1.15637931|1.15637931|||
Malaysia|MYS|Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)|ER.H2O.FWDM.ZS|||||||||||||||||||||||||||||||8.085400811|9.833375365|11.87738873|14.29960475|17.21569246|20.79384345|24.45335277|24.45335277|24.45335277|24.45335277|24.45335277|24.45335277|24.45335277|24.45335277|24.45335277|24.45335277|24.45335277|24.45335277|24.45335277|24.45335277|24.45335277|24.45335277|24.45335277|24.45335277|24.45335277|24.45335277|24.45335277|24.45335277|24.45335277|24.45335277|||
Malaysia|MYS|Capture fisheries production (metric tons)|ER.FSH.CAPT.MT|147800|160100|179877|198200|192300|208500|246800|315100|353800|318800|307452|337219|326872|401900|473420|442196|481497|572564|629671|632290|614931|735722|675223|748723|735024.4|745432.4|770663.3|864581.57|828913.18|890140.09|956078.2|915076.79|1025978.76|1049044.14|1067894.49|1116462|1134254|1176342|1156948|1255929|1293397|1238860|1279653|1291121|1339771|1218264|1290377|1389534|1402330|1401503|1437456|1382880.85|1481361.21|1492620|1468726|1496053.98|1584371.02|1474370|1463031.39|1465095.14|1393004.16||
Malaysia|MYS|Population in urban agglomerations of more than 1 million (% of total population)|EN.URB.MCTY.TL.ZS|4.385199895|4.371746438|4.357982936|4.345270912|4.33589013|4.330561073|4.331537519|4.338929957|4.35042868|4.363722812|4.377826127|4.603500365|4.857799558|5.122220109|5.399152215|5.689335646|5.994577199|6.310015514|6.638465956|6.985353255|7.35068506|7.733957979|8.139046331|8.561742218|9.00008947|9.448068872|9.908681551|10.38505771|10.88372038|11.4113201|11.97496451|12.57413363|13.1024087|13.63545145|14.19116416|14.77368797|15.39000508|16.03445084|16.71811274|17.44501402|18.20196861|18.3410338|18.48490491|18.6436492|18.81788781|19.00507323|19.20814693|19.42479948|19.66206912|19.92217939|20.23123972|20.57536539|20.92386258|21.28479203|21.65940202|22.05242469|22.46096274|22.8877577|23.34593269|23.71752304|24.08684243|24.45575986|
Malaysia|MYS|Population living in slums (% of urban population)|EN.POP.SLUM.UR.ZS|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Malaysia|MYS|Population density (people per sq. km of land area)|EN.POP.DNST||24.57709633|25.33622888|26.11276822|26.89369959|27.67011414|28.42867144|29.16477249|29.89288693|30.62451377|31.36967889|32.11857252|32.87663674|33.67117334|34.50064526|35.3612753|36.25043677|37.19045503|38.17955258|39.18737179|40.22434028|41.28623954|42.37111246|43.50285193|44.70081875|45.98427941|47.35577538|48.79958302|50.29558971|51.80381373|53.31625019|54.83933648|56.38931061|57.98227667|59.62168011|61.29017806|62.97078375|64.67562928|66.38423984|68.08295541|69.83761984|71.6558119|73.48179881|75.29877035|77.10621519|78.9028641|80.68608431|82.4611292|84.20117486|85.88404809|87.40749049|88.82706742|90.27609801|91.72061178|93.15616801|94.56348501|95.95622584|97.32401765|98.61290823|99.84483336|101.0500472||
Malaysia|MYS|CO2 emissions from transport (% of total fuel combustion)|EN.CO2.TRAN.ZS||||||||||||31.89992181|33.28038125|35.94470046|32.30466185|31.89389266|31.10481586|29.65714286|26.28600823|26.44894204|26.9734065|27.06114398|27.44728916|28.65874363|29.01399067|27.87234043|30.31240334|30.77379188|31.82837914|29.8040153|29.34059286|26.13048557|26.62957075|25.73073516|26.3807044|25.72577605|25.72340191|27.68582297|25.74470263|28.59292701|27.99269756|29.02582842|28.30710841|28.70593552|27.94458851|26.11514023|24.10212029|23.32322211|22.92006097|25.17523709|23.22604436|23.30512901|23.11997927|27.9898584|29.71159079||||||||
Malaysia|MYS|CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion)|EN.CO2.BLDG.ZS||||||||||||3.205629398|4.130262113|4.224270353|5.581089954|6.415792721|5.722379603|6.514285714|6.430041152|6.11775529|5.656395103|5.522682446|5.421686747|5.127334465|5.063291139|4.43768997|4.948963811|4.980729321|5.243970836|4.588910134|4.133897963|3.353912898|3.418124006|3.690581636|3.508291079|3.468643961|4.334910331|3.084198622|3.183539769|3.668171558|3.459966965|3.238933643|3.392108801|2.794516421|2.73645421|2.76618959|2.769363912|3.35355578|2.832816524|2.915709489|2.928936417|2.653295728|2.270018139|2.162265595|1.890984945||||||||
Malaysia|MYS|Bird species, threatened|EN.BIR.THRD.NO|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||63||||
Malaysia|MYS|PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)|EN.ATM.PM25.MC.T2.ZS|||||||||||||||||||||||||||||||0|||||2.438148827|||||2.644911351|||||3.573202135|||||3.6308843|7.256459071|4.158954855|0|0|0.440949033|0|0|||||
Malaysia|MYS|Nitrous oxide emissions (% change from 1990)|EN.ATM.NOXE.ZG||||||||||||||||||||||||||||||||-5.264768222|20.99034223|7.333560957|0.459830257|8.151677471|-6.333640774|-2.209579723|38.35170585|-3.998128752|-1.147358526|-12.34934684|-1.238260361|-7.31161149|4.524472548|9.618300978|-7.542413466|-6.362685018|-1.667716102|21.62820706|7.351741324|8.425258738|9.498776151||||||||||
Malaysia|MYS|Agricultural nitrous oxide emissions (% of total)|EN.ATM.NOXE.AG.ZS|||||||||||63.25531516|71.23859871|67.11991247|61.17386238|70.72585856|71.20702556|71.55682793|64.09609201|61.06460021|64.03349515|60.98230779|62.98697328|63.31929086|53.2540712|63.41283464|66.25583645|62.83834835|57.38852072|60.86407501|67.56980475|88.62629247|87.95731707|88.11594203|88.0171184|87.80141844|87.46478873|85.81661891|85.97168597|85.54216867|83.89095415|82.92682927|83.27272727|84.58942632|85.99585062|87.02439024|87.58231421|87.46492049|87.63537906|88.16013629||||||||||||||
Malaysia|MYS|Energy related methane emissions (% of total)|EN.ATM.METH.EG.ZS|||||||||||9.690864762|13.0275013|12.49239543|10.51623963|16.85586492|18.12355146|20.50518781|16.7982822|19.25247922|22.17941565|20.12055528|20.35887643|22.71386893|21.26717718|34.69278792|35.92192982|37.78410047|33.58018389|39.45087757|47.30355346|51.19266055|52.04594401|52.4573022|52.63335584|52.64187867|53.23970635|53.56586733|53.73179612|54.14315414|54.58515284|54.7314578|54.92879084|54.70155356|54.45360277|54.11917098|53.96704689|53.03068097|51.75524135|51.03514685||||||||||||||
Malaysia|MYS|HFC gas emissions (thousand metric tons of CO2 equivalent)|EN.ATM.HFCG.KT.CE|||||||||||||||||||||||||||||||0.1||||||||||6.9|||||26.1|||39.2||48||||||||||||
Malaysia|MYS|Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)|EN.ATM.GHGO.KT.CE|||||||||||75381.32807|50865.98707|62749.39902|87835.50958|51932.33617|51515.53484|49772.96|74122.58702|88635.29564|78876.58778|93540.18163|82412.87203|83255.44061|146163.4764|89025.25005|76879.61323|89300.55708|114381.0844|93529.12593|68142.41015|1345.851318|-2116.36084|417.9536133|-3131.606445|-2875.489014|-2139.995605|-2354.880371|-2384.290527|-199.0192871|-1183.399414|-1985.963867|-1476.77832|-2410.388672|-3709.121582|-4846.287598|-7201.919434|-7665.399414|-9034.329102|-8465.660645|-6512.949707|-1219.896484|-4561.47998|-5819.300293|-5293.800781|-5057.992188|-9767.140625|-29431.54785||||||
Malaysia|MYS|CO2 emissions (kg per PPP $ of GDP)|EN.ATM.CO2E.PP.GD|||||||||||||||||||||||||||||||0.444791006|0.468108955|0.433697272|0.419199015|0.410287984|0.396044292|0.404066166|0.397804959|0.423305761|0.425881984|0.415681812|0.421015048|0.414374316|0.406961879|0.406542669|0.395862539|0.378212896|0.37795888|0.377909708|0.34185156|0.346057111|0.326020998|0.308027036|0.323268307|0.32199576|0.315060265|0.301017664|0.274473403|0.274546359|0.267685883|||
Malaysia|MYS|CO2 emissions (kt)|EN.ATM.CO2E.KT|||||||||||||||||||||||||||||||54620|65100|67170|73040|79740|86310|98640|106020|105690|114450|124360|129460|136380.0049|144490.0055|158270.0043|167419.9982|174100.0061|189940.0024|202910.0037|181929.9927|200220.0012|202740.0055|205809.9976|223660.0037|236649.9939|236539.9933|235960.0067|227619.9951|244410.0037|253270.0043|||
Malaysia|MYS|CO2 intensity (kg per kg of oil equivalent energy use)|EN.ATM.CO2E.EG.ZS||||||||||||2.755215203|2.923846264|2.885445444|2.77659532|2.694131117|3.048732802|2.860706272|2.28634877|2.290948027|2.353969026|2.432614911|2.379513048|2.536018011|2.247128653|2.330646587|2.290654728|2.308544766|2.306805582|2.453575752|2.573565076|2.350976297|2.318827112|2.216622665|2.409899793|2.426396135|2.502010941|2.302287677|2.434736641|2.608310611|2.488280333|2.491601679|2.592259372|2.552274417|2.598700749|2.531747021|2.612800094|2.602413374|2.658604783|2.518274007|2.713343978|2.635632688|2.61083836|2.503448363|2.582748478||||||||
Malaysia|MYS|Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)|EG.USE.COMM.GD.PP.KD|||||||||||||||||||||||||||||||117.5002363|132.3371224|134.0027271|131.8564678|120.1144973|118.3267776|119.0285341|129.0789698|132.4475059|126.4098144|132.4248854|137.1046672|134.469524|136.1865283|137.1545084|141.2429372|134.5060718|138.5619581|138.1681306|133.3005098|126.6752312|125.4459474|121.0240606|130.3661911|125.6346507||||||||
Malaysia|MYS|GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent)|EG.GDP.PUSE.KO.PP.KD|||||||||||||||||||||||||||||||8.510621184|7.5564587|7.462534692|7.58400416|8.325389708|8.451172427|8.401346847|7.74719539|7.550161048|7.910778168|7.551450749|7.293697732|7.436629284|7.342870198|7.291047243|7.080000031|7.434608616|7.216988083|7.237559021|7.501846776|7.894203076|7.971560827|8.262819762|7.670700444|7.959587538||||||||
Malaysia|MYS|Electricity production from renewable sources, excluding hydroelectric (kWh)|EG.ELC.RNWX.KH||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1000000|1000000|1000000|1000000|1000000|1000000|1000000|0|1168000000|1006000000|1057000000|866000000|1281000000|928000000|1024000000|||||||
Malaysia|MYS|Electricity production from natural gas sources (% of total)|EG.ELC.NGAS.ZS||||||||||||0|0|0|0|0|0|0|1.029304916|1.068003487|1.333466017|1.361993885|1.205228314|1.881172598|2.400698385|14.68147752|17.74223545|19.11486137|20.82472096|18.99604927|24.07021203|29.09761976|40.33220778|49.45738219|53.13554987|58.98552637|63.55803641|70.13285421|70.11085306|73.98096056|73.63800448|71.42113556|67.4244771|70.90315921|66.52569151|66.87431205|66.27073361|63.34857869|63.83881555|61.24151962|56.73312711|44.98781667|46.62042997|48.9786625|50.06882802|46.60311878|||||||
Malaysia|MYS|Electricity production from coal sources (% of total)|EG.ELC.COAL.ZS||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.328028111|10.09063444|12.7389642|13.07999397|11.90695453|9.171248453|8.52685422|7.588755444|6.661350552|5.493841024|5.723839172|6.990326982|11.10533535|12.48522874|15.16788105|18.87114657|23.35569491|24.18080873|23.06690415|27.69801879|26.76864245|28.71477462|34.32997291|40.98472249|41.51479748|38.57807847|37.8567699|42.28132931|||||||
Malaysia|MYS|Energy intensity level of primary energy (MJ/$2017 PPP GDP)|EG.EGY.PRIM.PP.KD|||||||||||||||||||||||||||||||||||||||||5.48|5.67|5.56|5.63|5.68|5.85|5.57|5.59|5.65|5.42|5.24|5.19|4.99|5.38|5.18|4.72|4.69|4.28|4.5|4.25|||
Malaysia|MYS|Multilateral debt service (% of public and publicly guaranteed debt service)|DT.TDS.MLAT.PG.ZS|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Malaysia|MYS|Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)|DT.TDS.DPPG.CD|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Malaysia|MYS|Total debt service (% of exports of goods, services and primary income)|DT.TDS.DECT.EX.ZS|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Malaysia|MYS|Net ODA received (% of imports of goods, services and primary income)|DT.ODA.ODAT.MP.ZS|||||||||||||||1.305961632|2.023037359|1.191113139|1.104800258|0.967031537|1.08511935|0.890633522|0.873936225|0.754005723|0.890469688|1.570205611|1.233741966|1.165879453|1.958648765|0.447470022|0.480115491|1.314718347|0.657562062|0.415174411|0.162268274|0.089648311|0.114026881|-0.465477301|-0.239917135|0.276543806|0.174476343|0.04684175|0.030948269|0.088981168|0.103889744|0.231536614|0.020538717|0.150567603|0.110729106|0.079012959|0.087351255|-0.003045727|0.017607615|0.007608519|-0.046684317|0.008116875|-0.000289024|-0.025790406|-0.013104186|-0.013902715|-0.001240687|-0.002518732|0.005446906|
Malaysia|MYS|Net official development assistance received (current US$)|DT.ODA.ODAT.CD|13279999.73|18909999.85|21819999.69|12729999.54|17180000.31|22180000.31|30149999.62|23100000.38|25670000.08|30819999.69|26360000.61|42189998.63|50080001.83|44209999.08|68339996.34|98220001.22|62490001.68|70410003.66|79620002.75|124589996.3|134490005.5|142720001.2|134720001.2|175470001.2|325029998.8|226800003.1|190559997.6|362059997.6|101980003.4|137509994.5|466540008.5|287899993.9|202440002.4|94010002.14|65690002.44|106750000|-456600006.1|-240339996.3|201740005.5|145929992.7|48650001.53|29329999.92|89339996.34|110319999.7|299230011|29219999.31|241360000.6|202149993.9|156350006.1|139919998.2|-6139999.866|40810001.37|18319999.69|-113309997.6|19920000.08|-600000.0238|-51819999.69|-29250000|-34470001.22|-2930000.067|-5190000.057|14369999.89|
Malaysia|MYS|Net official development assistance and official aid received (current US$)|DT.ODA.ALLD.CD|13279999.73|18909999.85|21819999.69|12729999.54|17180000.31|22180000.31|30149999.62|23100000.38|25670000.08|30819999.69|26360000.61|42189998.63|50080001.83|44209999.08|68339996.34|98220001.22|62490001.68|70410003.66|79620002.75|124589996.3|134490005.5|142720001.2|134720001.2|175470001.2|325029998.8|226800003.1|190559997.6|362059997.6|101980003.4|137509994.5|466540008.5|287899993.9|202440002.4|94010002.14|65690002.44|106750000|-456600006.1|-240339996.3|201740005.5|145929992.7|48650001.53|29329999.92|89339996.34|110319999.7|299230011|29219999.31|241360000.6|202149993.9|156350006.1|139919998.2|-6139999.866|40810001.37|18319999.69|-113309997.6|19920000.08|-600000.0238|-51819999.69|-29250000|-34470001.22|-2930000.067|-5190000.057|14369999.89|
Malaysia|MYS|Net official flows from UN agencies, UNTA (current US$)|DT.NFL.UNTA.CD||||||||||540000.0215|600000.0238|660000.0262|639999.9857|680000.0072|829999.9833|800000.0119|720000.0286|740000.0095|600000.0238|660000.0262|239999.9946|720000.0286|639999.9857|910000.0262|779999.9714|1259999.99|1200000.048|1350000.024|1210000.038|1360000.014|1460000.038|1620000.005|930000.0072|1639999.986|1159999.967|2410000.086|1190000.057|1559999.943|930000.0072|1440000.057|1269999.981|1190000.057|990000.0095|1220000.029|1100000.024|1580000.043|1039999.962|1519999.981|600000.0238||||||||||||||
Malaysia|MYS|Net bilateral aid flows from DAC donors, Czech Republic (current US$)|DC.DAC.CZEL.CD||||||||||||||||||||||||||||||||||||||||||||||||19999.99955|29999.99933||59999.99866|59999.99866|50000.00075|150000.006|||19999.99955|||29999.99933|||
